comment,hospital,star,rating,sentiment,cleaned_comment
"Trước đây năm trong nội thành Quy Nhơn, năm 2008 xây dụng mới tại nơi này, khang trang, rộng rãi.",BỆNH VIỆN Y HỌC CỔ TRUYỀN VÀ PHỤC HỒI CHỨC NĂNG,3 sao,"4,2",Trung tính,"trước đây năm truyền nội thành quy nhơn, năm 2008 xây dụng mới tại nơi này, khang trang, rộng rãi."
"khám xkld rẻ nha 490k thôi
mọi thứ ok
duy nhất bà khám mắt ngồi ngay cửa …",Bệnh viện Đa khoa Hà Thành,4 sao,"2,8",Tốt,"khám xkld rẻ nha 490k thôi
mọi thứ được
duy nhất bà khám mắt ngồi ngay cửa …"
"Bệnh viện quá tệ. Nhân viên quầy thu ngân khó chịu, hách dịch. Bệnh nhân hỏi thì cứ thở dài ngao ngán rồi trả lời cho có. Thang máy thì ghi dành cho nhân viên. Hành lang và lối đi thì dơ bẩn. …",Bệnh Viện Quận 3,1 sao,"2,2",Tệ,"bệnh viện quá tệ. nhân viên quầy thu ngân khó chịu, hách dịch. bệnh nhân hỏi thì cứ thở dài ngao ngán rồi trả lời cho có. thang máy thì ghi dành cho nhân viên. hành lang và lối đi thì dơ bẩn. …"
Nhà xe ko mở cửa 24/24.để ng nhà bệnh nhân có việc gấp ban đêm chả biết đường nào mà mò.  .chất lượng phục vụ kém.ban đêm tranh thủ ngủ hết ko chăm sóc bệnh nhân sinh sản.lần một ko lần 2.sản phụ mở 5 phân rồi còn tranh thủ ngủ.chờ 10 phân …,Bệnh Viện Đa Khoa Minh Thiện,1 sao,"2,9",Tệ,nhà xe không mở cửa 24/24.để người nhà bệnh nhân có việc gấp ban đêm chả biết đường nào mà tìm.  .chất lượng phục vụ kém.ban đêm tranh thủ ngủ hết không chăm sóc bệnh nhân sinh sản.lần một không lần 2.sản phụ mở 5 phân rồi còn tranh thủ ngủ.chờ 10 phân …
Bác sĩ nhiệt tình và dịch vụ quá là OK,Bệnh viện Đa khoa Trung ương Quảng Nam,5 sao,"3,5",Tốt,bác sĩ nhiệt tình và dịch vụ quá là được
Đẹp,Bệnh viện Đa khoa Lê Chân II,5 sao,"4,5",Tốt,đẹp
"không biết là có ai đi sinh ở đây chưa ạ? chứ thấy dịch vụ tốt, đội ngũ nhiệt tình, cẩn thận. bhyt ở đây nhưng chưa nghe ai sinh ở đây để mà lấy kinh nghiệm ạ",Bệnh viện Đa khoa Yersin Nha Trang,4 sao,"4,3",Tốt,"không biết là có ai đi sinh ở đây chưa ạ? chứ thấy dịch vụ tốt, đội ngũ nhiệt tình, cẩn thận. bảo hiểm y tế ở đây nhưng chưa nghe ai sinh ở đây để mà lấy kinh nghiệm ạ"
"Sáng thì có BS khám, chiều có xét nghiệm quay lại thì đóng cửa, đẩy qua phòng và những người ko liên quan chẩn đoán",Bệnh viện Bình Định,2 sao,"2,9",Tệ,"sáng thì có bác sĩ khám, chiều có xét nghiệm quay lại thì đóng cửa, đẩy qua phòng và những người không liên quan chẩn đoán"
"Chưa thấy bệnh viện nào dịch vụ lại tồi tệ đến vậy, từ  bảo vệ trông xe cho đến nhân viên bán thuốc.
mới hỏi là” Anh ơi, cho em hỏi chỗ mua…” …",Bệnh viện đa Khoa Y Học Cổ Truyền Hà Nội,1 sao,"4,1",Tệ,"chưa thấy bệnh viện nào dịch vụ lại tồi tệ đến vậy, từ  bảo vệ trông xe cho đến nhân viên bán thuốc.
mới hỏi là” anh ơi, cho em hỏi chỗ mua…” …"
"Bệnh viện nhi - nằm bên đường quốc lộ 1A thuộc phương Đông Vệ - thành phố Thanh Hóa . Bệnh có trang thiết bị y tế hiện đại được đầu tư bài bản cùng với đội ngũ y bác sĩ có tay nghề, trình độ cao . Bệnh viện có cơ sở hạ tầng khá tốt nhưng …",Bệnh viện Nhi Thanh Hóa,4 sao,"3,7",Tốt,"bệnh viện nhi - nằm bên đường quốc lộ 1a thuộc phương đông vệ - thành phố thanh hóa . bệnh có trang thiết bị y tế hiện đại được đầu tư bài bản cùng với đội ngũ y bác sĩ có tay nghề, trình độ cao huyết áp . bệnh viện có cơ sở hạ tầng khá tốt nhưng …"
"Các bác sĩ và nhân viên y tế điều  tận tâm chăm sóc và chia sẻ,hướng dẫn vui vẻ thân thiện",Bệnh viện ung bướu Cần Thơ cơ sở 2,5 sao,"3,4",Tốt,"các bác sĩ và nhân viên y tế điều  tận tâm chăm sóc và chia sẻ,hướng dẫn vui vẻ thân thiện"
Khách quan mà nói  bệnh viện tỉnh đã cải thiện lên rất nhiều đặc biệt là y tá bác sĩ nói chuyện với bệnh nhân nhẹ nhàng hơn trước. Nhưng vẫn còn tồn tại như máy nội soi tai mũi họng quá cũ và hiện tại không có một bệnh viện nào dùng máy nội …,Bệnh viện Đa khoa tỉnh Quảng Ngãi,4 sao,"2,6",Tốt,khách quan mà nói  bệnh viện tỉnh đã cải thiện lên rất nhiều đặc biệt là y tá bác sĩ nói chuyện với bệnh nhân nhẹ nhàng hơn trước. nhưng vẫn còn tồn tại như máy nội soi tai mũi họng quá cũ và hiện tại không có một bệnh viện nào dùng máy nội …
"Bệnh viện phụ sản Tâm Phúc Hải Phòng là bệnh viện chuyên khoa tư nhân đầu tiên tại Hải Phòng cung cấp các dịch vụ y tế về Sản Phụ khoa một cách toàn diện và trọn vẹn, là một địa chỉ tin cậy và thuận tiện để bạn lựa chọn cho mình và cả gia …",Bệnh viện Phụ sản Tâm Phúc,4 sao,"4,0",Tốt,"bệnh viện phụ sản tâm phúc hải phòng là bệnh viện chuyên khoa tư nhân đầu tiên tại hải phòng cung cấp các dịch vụ y tế về sản phụ khoa một cách toàn diện và trọn vẹn, là một địa chỉ tin cậy và thuận tiện để bạn lựa chọn cho mình và cả gia …"
"Bệnh viện lắp hệ thống đèn quạt không xem xét, đèn quạt sát nhau bật lên như đèn pub, trong khi phòng bệnh thì toàn bệnh nhân bị đột quỵ, rất khó chịu.
Quy định bệnh viện 1 người bệnh 1 người chăm rất rõ ràng nhưng gia đình bệnh …",Bệnh viện 1A - Chỉnh hình và Phục hồi chức năng,1 sao,"3,2",Tệ,"bệnh viện lắp hệ thống đèn quạt không xem xét, đèn quạt sát nhau bật lên như đèn pub, truyền khi phòng bệnh thì toàn bệnh nhân bị đột quỵ, rất khó chịu.
quy định bệnh viện 1 người bệnh 1 người chăm rất rõ ràng nhưng gia đình bệnh …"
"Tôi tình cơ đen cạo vôi tai day, va được  tu van tất cả kỹ càng từ Bac sĩ Tam & các điều dương de bao ve rằng va tranh nha chu rằng. Toi da được chụp rằng & nhan được phân tích từ BS Tâm …",Bệnh viện Răng hàm mặt – Phẫu thuật thẩm mỹ Worldwide,5 sao,"5,0",Tốt,"tôi tình cơ đen cạo vôi tai day, va được  tuyến vấn đề tất cả kỹ càng từ bac sĩ tam & các điều dương de bao ve rằng va tranh nha chu rằng. toi da liễu được chụp rằng & nhan được phân tích từ bác sĩ tâm …"
"Phòng khám Trung Quốc. Quá ác, không có tâm. Mình đã làm tiểu phẫu ở đây mình rất buồn và lo sợ.  Vấn đề bác sĩ và khi lên bàn mổ bắt ép giá gấp 10 lên bình thường. Những người không có tâm sau này sẽ không yên ổn đâu🥺 …",Bệnh viện Nam học Sài Gòn,1 sao,"3,0",Tệ,"phòng khám trung quốc. quá ác, không có tâm. mình đã làm tiểu phẫu ở đây mình rất buồn và lo sợ.  vấn đề bác sĩ và khi lên bàn phẫu thuật bắt ép giá gấp 10 lên bình thường. những người không có tâm sau này sẽ không yên ổn đâu🥺 …"
Bệnh viện sẽ thật hoàn hảo nếu như nhân viên ko uống đồ uống linh tinh trong giờ làm việc và nói chuyện linh tinh ko liên quan đến công việc nhỏ lại,Bệnh viện Đa khoa TTH Hà Tĩnh,3 sao,"4,4",Trung tính,bệnh viện sẽ thật hoàn hảo nếu như nhân viên không uống đồ uống linh tinh truyền giờ làm việc và nói chuyện linh tinh không liên quan đến công việc nhỏ lại
"Bệnh viện làm ăn không có tâm, bệnh nhân bị ung thư mong muốn xin giấy chuyển viện ở các tuyến cao hơn thì lại không cho, không chữa cho bệnh nhân mà chỉ tiêm thuốc giảm đau và thuốc ngủ để vòi tiền, đến lúc không còn cứu chữa được nữa thì lại cho xuất viện, làm ăn thực sự không có trách nhiệm, không có tâm của một bác sĩ",Bệnh viện Ung bướu tỉnh Khánh Hòa,1 sao,"3,0",Tệ,"bệnh viện làm ăn không có tâm, bệnh nhân bị ung thư mong muốn xin giấy chuyển viện ở các tuyến cao huyết áp hơn thì lại không cho, không chữa cho bệnh nhân mà chỉ tiêm thuốc giảm đau và thuốc ngủ để vòi tiền, đến lúc không còn cứu chữa được nữa thì lại cho xuất viện, làm ăn thực sự không có trách nhiệm, không có tâm của một bác sĩ"
"Là một người khó tính, và đi triển khai rất nhiều bệnh viện trên cả nước. Tôi đánh giá đây là một trong những bệnh viện thoáng mát, sạch sẽ bậc nhất Cà Mau, nhiều cây xanh tạo cảm giác thoải mái cho người bệnh. Canteen nhiệt tình, cảm giác chill chill khi ngồi uống. Gọi 1 ly cf và ngồi tận hưởng tiếng chim hót các bạn nhé !!!!!!!!",Bệnh Viện MEDIC Cà Mau,5 sao,"4,7",Tốt,"là một người khó tính, và đi triển khai rất nhiều bệnh viện trên cả nước. tôi đánh giá đây là một truyền những bệnh viện thoáng mát, sạch sẽ bậc nhất cà máu, nhiều cây xanh tạo cảm giác thoải mái cho người bệnh. canteen nhiệt tình, cảm giác chill chill khi ngồi uống. gọi 1 ly cf và ngồi tận hưởng tiếng chim hót các bạn nhé !!!!!!!!"
"Nhân viên thanh toán tiền thừa vô cùng thái độ, người ta cũng bỏ thời gian, tiền bạc ra để đi khám, bỏ việc ở quê để lên khám bệnh. Ngta kh biết thì ngta mới hỏi mà tỏ vẻ thái độ khó chịu, quát tháo ng khám bệnh",Khoa Điều Trị Theo Yêu Cầu 1c Bệnh Viện Việt Đức,1 sao,"2,8",Tệ,"nhân viên thanh toán tiền thừa vô cùng thái độ, người ta cũng bỏ thời gian, tiền bạc ra để đi khám, bỏ việc ở quê để lên khám bệnh. ngta khám biết thì ngta mới hỏi mà tỏ vẻ thái độ khó chịu, quát tháo người khám bệnh"
"Bệnh mới vô khám mấy má vs mấy cha bên siêu âm bớt sân si dùm con, xúm nhau cười bệnh nhân thấy ng ta bệnh bs gì vô duyên và vô cảm quá.., làm tôi có cảm nhận học ko tới đâu và đây là nơi ko chuyen nghiệp nên nó vậy.",Phòng Khám Đa Khoa Phương Nam Nữ Bác Sĩ Nam Cà Mau,1 sao,"3,2",Tệ,"bệnh mới vô khám mấy má vs mấy cha bên siêu âm bớt sân sinh lý dùm con, xúm nhau cười bệnh nhân thấy người ta bệnh bác sĩ gì vô duyên và vô cảm quá.., làm tôi có cảm nhận học không tới đâu và đây là nơi không chuyen nghiệp nên nó vậy."
"Bv k có làm xn thấp khớp, phải gửi đi đâu đó, hẹn 1 tuần sau mới có kết quả, cách bv 1 đoạn trên đường hồng bàng luôn, cùng lề bv có bãi gửi oto, nhận dc phiếu chỉ định quét qr thanh toán luôn rồi vô phòng khám luôn, khỏi lại thu ngân. Lần …",Bệnh viện Đại học Y Dược TP.HCM,4 sao,"3,3",Tốt,"bệnh viện không có làm xn thấp khớp, phải gửi đi đâu đó, hẹn 1 tuần sau mới có kết quả, cách bệnh viện 1 đoạn trên đường hồng bàng luôn, cùng lề bệnh viện có bãi gửi oto, nhận dc phiếu chỉ định quét qrồithanh toán luôn rồi vô phòng khám luôn, khỏi lại thu ngân. lần …"
Thủ tục khám chữa bệnh còn quá rườm rà.Bệnh nhân đã thăm khám từ thứ 6 tuần trước nhưng vì tiến độ mổ chậm nên hẹn sang thứ 2 tuần sau.( bắt buộc bệnh nhân phải bốc số làm đầu đủ thủ tục khám lại từ đầu rồi mới được mổ ) …,Bệnh viện Mắt Bình Định,1 sao,"2,4",Tệ,thủ tục khám chữa bệnh còn quá rườm rà.bệnh nhân đã thăm khám từ thứ 6 tuần trước nhưng vì tiến độ phẫu thuật chậm nên hẹn sang thứ 2 tuần sau.( bắt buộc bệnh nhân phải bốc số làm đầu đủ thủ tục khám lại từ đầu rồi mới được phẫu thuật ) …
Tôi có con gái mổ tại khoa sản của bệnh viện suốt thời gian ở đó tôi thấy các y bác sĩ chăm sóc tận tận tình chu đáo. Phòng bệnh vô cùng sạch xẽ tiện nghi đầy đủ hiện đại gia đình rất yên tâm.,Bệnh viện Quốc tế Sản Nhi Hải Phòng,5 sao,"3,3",Tốt,tôi có con gái phẫu thuật tại khoa sản của bệnh viện suốt thời gian ở đó tôi thấy các y bác sĩ chăm sóc tận tận tình chu đáo. phòng bệnh vô cùng sạch xẽ tiện nghi đầy đủ hiện đại gia đình rất yên tâm.
"Điều dưỡng phòng cấp cứu làm việc rất thái độ, tỏ thái độ trịnh thượng với bệnh nhân và gia đình bệnh nhân
Không giải thích rõ với bệnh nhân, dùng những lý do ngoài lề để lấp liếm. Lúc …",Trung Tâm Y Tế Dự Phòng Huyện Thăng Bình,1 sao,"3,2",Tệ,"điều dưỡng phòng cấp cứu làm việc rất thái độ, tỏ thái độ trịnh thượng với bệnh nhân và gia đình bệnh nhân
không giải thích rõ với bệnh nhân, dùng những lý đo ngoài lề để lấp liếm. lúc …"
"Nhân viên nữ tiếp dân với thái độ khinh thường, mặt và thái độ như dân đi xin tiền nó. Chưa biết giàu hơn ai mà thái độ vô văn hóa",Trung tâm y tế thị xã quảng trị,1 sao,"3,0",Tệ,"nhân viên nữ tiếp dân với thái độ khinh thường, mặt và thái độ như dân đi xin tiền nó. chưa biết giàu hơn ai mà thái độ vô văn hóa"
"Vào khoa khám yêu cầu mất 300k r mà Xếp số 9 mà từ 13:30 đến 15h ms đc vào khám bệnh nhân thì vắng, bsi nc điện thoại suốt quá trình làm việc (p408) gọi điện liên tục k qtam bệnh nhân làm chậm trễ vc khám chữa bệnh.Cả ng già trẻ nhỏ đợi chờ …",Bệnh viện Bạch Mai,1 sao,"4,3",Tệ,"vào khoa khám yêu cầu mất 300k rồimà xếp số 9 mà từ 13:30 đến 15h mới được vào khám bệnh nhân thì vắng, bsi nói chuyện điện thoại suốt quá trình làm việc (p408) gọi điện liên tục không qtam bệnh nhân làm chậm trễ vc khám chữa bệnh.cả người già trẻ nhỏ đợi chờ …"
"Bệnh viện tồi tệ nhất Việt Nam.
Bố tôi bị tai biến và xuống nằm điều trị thì lại cho lên khoa nội tiết và đái tháo đường chuẩn đoán bệnh lung tung. Mỗi ngày cho 1 viên huyết áp. Trưởng khoa là …",Bệnh viện Hữu nghị Đa khoa Nghệ An,1 sao,"3,6",Tệ,"bệnh viện tồi tệ nhất việt nam.
bố tôi bị tai biến và xuống nằm điều trị thì lại cho lên khoa nội tiết và đái tháo đường chuẩn đoán bệnh lung tung. mỗi ngày cho 1 viên huyết áp. trưởng khoa là …"
"Bệnh viện sạch sẽ , tư vấn rất kĩ và nhiệt tình , khám và mổ trong vòng gần 1 ngày , mổ xong mình không có cảm giác đau gì , chỉ hơi cộm mắt .Un mông  cho các bạn còn phân Vân , suy nghĩ nhé . Bệnh viện còn hỗ trợ chỗ ở cho người bệnh ở xa nữa , rất hài lòng.",Bệnh Viện Mắt Hà Nội 2,5 sao,"4,8",Tốt,"bệnh viện sạch sẽ , tư vấn rất kĩ và nhiệt tình , khám và phẫu thuật truyền vòng gần 1 ngày , phẫu thuật xong mình không có cảm giác đau gì , chỉ hơi cộm mắt .un mông  cho các bạn còn phân vân , suy nghĩ nhé . bệnh viện còn hỗ trợ chỗ ở cho người bệnh ở xa nữa , rất hài lòng."
